idx,db_id,question,gold_query,generated_raw,extracted_sql,score,reason
332,cre_Doc_Template_Mgt,Return the type code of the template type that the most templates belong to.,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code IN (SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code ORDER BY COUNT(Template_ID) DESC LIMIT 1),SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code IN (SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code ORDER BY COUNT(Template_ID) DESC LIMIT 1),1.0,Resultados idênticos (ordered=True).
333,cre_Doc_Template_Mgt,Show all template type codes with less than three templates.,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code IN (SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(Template_ID) < 3),SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code IN (SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(Template_ID) < 3),1.0,Resultados idênticos (ordered=False).
334,cre_Doc_Template_Mgt,What are the codes of template types that have fewer than 3 templates?,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code IN (SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(Template_ID) < 3),SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code IN (SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(Template_ID) < 3),1.0,Resultados idênticos (ordered=False).
335,cre_Doc_Template_Mgt,What the smallest version number and its template type code?,"SELECT min(Version_Number) ,  template_type_code FROM Templates","SELECT MIN(Template_ID), Template_Type_Code FROM Templates WHERE Date_Effective_To IS NULL GROUP BY Template_Type_Code ORDER BY MIN(Template_ID) ASC LIMIT 1","SELECT MIN(Template_ID), Template_Type_Code FROM Templates WHERE Date_Effective_To IS NULL GROUP BY Template_Type_Code ORDER BY MIN(Template_ID) ASC LIMIT 1",0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=0 linhas."
336,cre_Doc_Template_Mgt,"Return the lowest version number, along with its corresponding template type code.","SELECT min(Version_Number) ,  template_type_code FROM Templates","SELECT T.Template_Type_Code, MIN(TV.Version_Number) AS Lowest_Version FROM Templates T JOIN TVersions TV ON T.Template_ID = TV.Template_ID GROUP BY T.Template_Type_Code ORDER BY Lowest_Version ASC LIMIT 1","SELECT T.Template_Type_Code, MIN(TV.Version_Number) AS Lowest_Version FROM Templates T JOIN TVersions TV ON T.Template_ID = TV.Template_ID GROUP BY T.Template_Type_Code ORDER BY Lowest_Version ASC LIMIT 1",0.0,Falha ao executar a consulta gerada: no such table: TVersions
337,cre_Doc_Template_Mgt,"What is the template type code of the template used by document with the name ""Data base""?","SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  ""Data base""",SELECT T.Template_Type_Code FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID WHERE D.Document_Name = 'Data base',SELECT T.Template_Type_Code FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID WHERE D.Document_Name = 'Data base',1.0,Resultados idênticos (ordered=False).
338,cre_Doc_Template_Mgt,Return the template type code of the template that is used by a document named Data base.,"SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  ""Data base""",SELECT T.Template_Type_Code FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID WHERE D.Document_Name = 'Data base',SELECT T.Template_Type_Code FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID WHERE D.Document_Name = 'Data base',1.0,Resultados idênticos (ordered=False).
339,cre_Doc_Template_Mgt,Show all document names using templates with template type code BK.,"SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  ""BK""",SELECT T1.Document_Name FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Template_Type_Code = 'BK',SELECT T1.Document_Name FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Template_Type_Code = 'BK',1.0,Resultados idênticos (ordered=False).
340,cre_Doc_Template_Mgt,What are the names of documents that use templates with the code BK?,"SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  ""BK""",SELECT T1.Document_Name FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Template_Type_Code = 'BK',SELECT T1.Document_Name FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Template_Type_Code = 'BK',1.0,Resultados idênticos (ordered=False).
341,cre_Doc_Template_Mgt,Show all template type codes and the number of documents using each type.,"SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code","SELECT T.Template_Type_Code, COUNT(D.Document_ID) AS Document_Count 
FROM Templates T 
JOIN Documents D ON T.Template_ID = D.Template_ID 
GROUP BY T.Template_Type_Code","SELECT T.Template_Type_Code, COUNT(D.Document_ID) AS Document_Count 
FROM Templates T 
JOIN Documents D ON T.Template_ID = D.Template_ID 
GROUP BY T.Template_Type_Code",1.0,Resultados idênticos (ordered=False).
342,cre_Doc_Template_Mgt,"What are the different template type codes, and how many documents use each type?","SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code","SELECT T.Template_Type_Code, COUNT(D.Document_ID) FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID GROUP BY T.Template_Type_Code","SELECT T.Template_Type_Code, COUNT(D.Document_ID) FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID GROUP BY T.Template_Type_Code",1.0,Resultados idênticos (ordered=False).
343,cre_Doc_Template_Mgt,Which template type code is used by most number of documents?,SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT T.Template_Type_Code FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID GROUP BY T.Template_Type_Code ORDER BY COUNT(D.Document_ID) DESC LIMIT 1,SELECT T.Template_Type_Code FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID GROUP BY T.Template_Type_Code ORDER BY COUNT(D.Document_ID) DESC LIMIT 1,1.0,Resultados idênticos (ordered=True).
344,cre_Doc_Template_Mgt,Return the code of the template type that is most commonly used in documents.,SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code IN (SELECT DISTINCT Template_Type_Code FROM Templates WHERE Template_ID IN (SELECT Template_ID FROM Documents)) GROUP BY Template_Type_Code ORDER BY COUNT(Template_ID) DESC LIMIT 1,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code IN (SELECT DISTINCT Template_Type_Code FROM Templates WHERE Template_ID IN (SELECT Template_ID FROM Documents)) GROUP BY Template_Type_Code ORDER BY COUNT(Template_ID) DESC LIMIT 1,0.0,Falha ao executar a consulta gerada: no such column: Template_ID
345,cre_Doc_Template_Mgt,Show all template type codes that are not used by any document.,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN (SELECT Template_Type_Code FROM Templates WHERE EXISTS (SELECT 1 FROM Documents WHERE Templates.Template_ID = Documents.Template_ID)),SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN (SELECT Template_Type_Code FROM Templates WHERE EXISTS (SELECT 1 FROM Documents WHERE Templates.Template_ID = Documents.Template_ID)),1.0,Resultados idênticos (ordered=False).
346,cre_Doc_Template_Mgt,What are the codes of template types that are not used for any document?,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN (SELECT DISTINCT Template_Type_Code FROM Templates WHERE Template_Type_Code IS NOT NULL),SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN (SELECT DISTINCT Template_Type_Code FROM Templates WHERE Template_Type_Code IS NOT NULL),0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=0 linhas."
347,cre_Doc_Template_Mgt,Show all template type codes and descriptions.,"SELECT template_type_code ,  template_type_description FROM Ref_template_types","SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Types","SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Types",1.0,Resultados idênticos (ordered=False).
348,cre_Doc_Template_Mgt,What are the type codes and descriptions for all template types?,"SELECT template_type_code ,  template_type_description FROM Ref_template_types","SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Types","SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Types",1.0,Resultados idênticos (ordered=False).
349,cre_Doc_Template_Mgt,"What is the template type descriptions for template type code ""AD"".","SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  ""AD""",SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD',SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD',1.0,Resultados idênticos (ordered=False).
350,cre_Doc_Template_Mgt,Return the template type description of the template type with the code AD.,"SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  ""AD""",SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD',SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD',1.0,Resultados idênticos (ordered=False).
351,cre_Doc_Template_Mgt,"What is the template type code for template type description ""Book"".","SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  ""Book""",SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book',SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book',1.0,Resultados idênticos (ordered=False).
352,cre_Doc_Template_Mgt,"Return the type code of the template type with the description ""Book"".","SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  ""Book""",SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book',SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book',1.0,Resultados idênticos (ordered=False).
353,cre_Doc_Template_Mgt,What are the distinct template type descriptions for the templates ever used by any document?,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID,SELECT DISTINCT T.Template_Type_Description FROM Templates T JOIN Documents D ON T.Template_ID = D.Template_ID,SELECT DISTINCT T.Template_Type_Description FROM Templates T JOIN Documents D ON T.Template_ID = D.Template_ID,0.0,Falha ao executar a consulta gerada: no such column: T.Template_Type_Description
354,cre_Doc_Template_Mgt,Return the different descriptions for templates that have been used in a document.,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID,SELECT DISTINCT T.Template_Details FROM Templates T JOIN Documents D ON T.Template_ID = D.Template_ID,SELECT DISTINCT T.Template_Details FROM Templates T JOIN Documents D ON T.Template_ID = D.Template_ID,0.0,"Resultados divergentes (ordered=False). gold=4 linhas, pred=1 linhas."
355,cre_Doc_Template_Mgt,"What are the template ids with template type description ""Presentation"".","SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  ""Presentation""",SELECT T.Template_ID FROM Templates AS T JOIN Ref_Template_Types AS RT ON T.Template_Type_Code = RT.Template_Type_Code WHERE RT.Template_Type_Description = 'Presentation',SELECT T.Template_ID FROM Templates AS T JOIN Ref_Template_Types AS RT ON T.Template_Type_Code = RT.Template_Type_Code WHERE RT.Template_Type_Description = 'Presentation',1.0,Resultados idênticos (ordered=False).
356,cre_Doc_Template_Mgt,Return the ids corresponding to templates with the description 'Presentation'.,"SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  ""Presentation""",SELECT Template_ID FROM Templates WHERE Template_Details = 'Presentation',SELECT Template_ID FROM Templates WHERE Template_Details = 'Presentation',0.0,"Resultados divergentes (ordered=False). gold=3 linhas, pred=0 linhas."
357,cre_Doc_Template_Mgt,How many paragraphs in total?,SELECT count(*) FROM Paragraphs,SELECT COUNT(*) FROM Paragraphs,SELECT COUNT(*) FROM Paragraphs,1.0,Resultados idênticos (ordered=False).
358,cre_Doc_Template_Mgt,Count the number of paragraphs.,SELECT count(*) FROM Paragraphs,SELECT COUNT(*) FROM Paragraphs,SELECT COUNT(*) FROM Paragraphs,1.0,Resultados idênticos (ordered=False).
359,cre_Doc_Template_Mgt,How many paragraphs for the document with name 'Summer Show'?,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show',SELECT COUNT(D.Document_ID) FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID WHERE D.Document_Name = 'Summer Show',SELECT COUNT(D.Document_ID) FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID WHERE D.Document_Name = 'Summer Show',1.0,Resultados idênticos (ordered=False).
360,cre_Doc_Template_Mgt,Count the number of paragraphs in the document named 'Summer Show'.,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show',SELECT COUNT(*) FROM Paragraphs WHERE Document_ID IN (SELECT Document_ID FROM Documents WHERE Document_Name = 'Summer Show'),SELECT COUNT(*) FROM Paragraphs WHERE Document_ID IN (SELECT Document_ID FROM Documents WHERE Document_Name = 'Summer Show'),1.0,Resultados idênticos (ordered=False).
361,cre_Doc_Template_Mgt,Show paragraph details for paragraph with text 'Korea ' .,select other_details from paragraphs where paragraph_text like 'korea',"SELECT Paragraph_ID, Document_ID, Paragraph_Text, Other_Details FROM Paragraphs WHERE Paragraph_Text = 'Korea '","SELECT Paragraph_ID, Document_ID, Paragraph_Text, Other_Details FROM Paragraphs WHERE Paragraph_Text = 'Korea '",0.0,"Resultados divergentes (ordered=False). gold=2 linhas, pred=0 linhas."
362,cre_Doc_Template_Mgt,What are the details for the paragraph that includes the text 'Korea ' ?,select other_details from paragraphs where paragraph_text like 'korea',"SELECT T2.Template_Type_Description, T3.Document_Name 
FROM Paragraphs AS T1 
JOIN Templates AS T2 ON T1.Document_ID = T2.Template_ID 
JOIN Documents AS T3 ON T1.Document_ID = T3.Document_ID 
WHERE T1.Paragraph_Text LIKE '%Korea%'","SELECT T2.Template_Type_Description, T3.Document_Name 
FROM Paragraphs AS T1 
JOIN Templates AS T2 ON T1.Document_ID = T2.Template_ID 
JOIN Documents AS T3 ON T1.Document_ID = T3.Document_ID 
WHERE T1.Paragraph_Text LIKE '%Korea%'",0.0,Falha ao executar a consulta gerada: no such column: T2.Template_Type_Description
